HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000233587.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222616.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232451.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223530.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233714.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223634.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235497.5,0,0,0,0,0,0,0,0,0,0
ENSG00000119771.15,24,35,28,8,13,26,22,54,38,22
ENSG00000224361.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279526.2,0,0,0,0,0,0,0,0,1,0
ENSG00000283031.2,3,2,4,0,1,3,5,4,3,5
ENSG00000119778.15,361,464,275,183,282,667,896,536,594,533
ENSG00000224464.2,0,1,1,0,0,0,0,1,0,0
ENSG00000238111.1,0,0,0,0,0,0,0,0,0,0
ENSG00000173960.14,242,164,155,166,135,208,297,204,188,173
ENSG00000234946.1,0,0,0,0,0,0,0,0,0,0
ENSG00000243847.3,0,0,1,0,1,1,5,0,0,0
ENSG00000205639.12,324,385,248,689,202,328,113,160,384,100
ENSG00000163026.12,121,148,109,116,75,162,220,74,140,137
ENSG00000222940.1,0,0,0,0,0,0,0,0,0,0
ENSG00000119782.14,57,115,87,267,33,58,58,53,28,39
ENSG00000115128.7,676,665,751,676,719,833,1028,742,593,650
ENSG00000219626.9,75,73,88,82,105,110,135,111,88,96
ENSG00000115129.14,123,56,205,116,188,124,61,160,83,84
ENSG00000176732.7,8,3,13,7,7,8,11,17,2,1
ENSG00000276087.2,1,1,0,0,0,0,0,0,1,0
ENSG00000232642.2,1,3,2,0,2,1,0,4,2,0
ENSG00000186453.13,0,2,4,2,2,0,6,9,0,3
ENSG00000223754.1,0,0,0,0,5,4,0,0,1,2
ENSG00000198399.16,2760,2375,1863,1219,2306,3555,4258,3560,3090,2740
ENSG00000242628.6,2,12,6,1,5,15,11,17,16,12
ENSG00000251805.1,0,0,0,0,0,0,0,1,0,0
ENSG00000232963.1,2,0,0,0,0,0,0,0,0,0
ENSG00000233747.1,1,0,0,4,0,1,1,1,0,0
ENSG00000286829.1,0,0,0,1,0,0,0,0,0,0
ENSG00000084676.16,3084,2929,1897,1277,2868,4219,4225,3241,2703,2558
ENSG00000202430.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206732.1,0,0,0,0,2,0,0,0,0,0
ENSG00000184924.6,87,96,119,124,126,98,84,113,72,76
ENSG00000138092.11,43,45,46,42,50,68,76,62,44,41
ENSG00000138031.15,252,174,213,67,553,311,209,199,288,206
ENSG00000271936.1,5,1,5,2,2,8,4,5,8,12
ENSG00000115137.12,137,95,107,45,82,221,313,208,191,188
ENSG00000237953.1,0,0,0,0,0,0,0,0,0,0
ENSG00000202479.1,0,0,1,0,0,0,0,0,0,0
ENSG00000224165.8,4,4,13,5,7,10,1,11,12,13
ENSG00000286645.1,0,0,0,0,0,0,0,1,0,0
ENSG00000207069.1,0,0,0,0,0,0,0,0,0,0
ENSG00000084710.14,5,25,16,6,7,29,11,3,17,11
ENSG00000276653.1,0,0,0,0,0,0,0,0,0,0
ENSG00000229593.1,0,0,0,0,0,0,0,0,0,0
ENSG00000115138.11,30,69,74,33,32,82,15,27,49,36
ENSG00000230452.1,0,0,0,0,0,0,0,0,0,0
ENSG00000119772.19,830,760,874,486,791,922,853,1270,1381,1152
ENSG00000221445.3,0,0,1,0,0,0,0,0,0,1
ENSG00000289567.2,0,0,3,0,0,0,0,0,0,0
ENSG00000235072.2,4,7,16,3,6,6,23,2,6,6
ENSG00000138101.20,154,124,123,117,138,152,193,185,146,147
ENSG00000224220.1,0,1,0,0,2,3,0,1,3,3
ENSG00000201160.1,0,0,0,0,0,0,0,0,0,0
ENSG00000143970.18,733,614,294,269,574,1202,1535,695,954,752
ENSG00000187536.4,0,1,0,0,0,0,0,0,0,1
ENSG00000217643.1,10,9,9,0,6,12,14,20,14,10
ENSG00000218682.1,1,0,5,1,5,1,4,8,9,4
ENSG00000217718.1,0,0,0,0,0,0,0,0,0,0
ENSG00000084731.15,187,199,173,191,314,232,116,150,174,172
ENSG00000237629.1,0,2,0,2,0,0,0,0,0,1
ENSG00000268412.2,0,0,2,0,2,3,0,1,2,1
ENSG00000084733.11,2421,2517,1659,1265,2398,3774,3398,2393,2216,2206
ENSG00000199872.1,0,1,0,2,0,0,0,0,1,0
ENSG00000235440.1,0,3,4,2,2,0,0,2,2,7
ENSG00000231655.1,0,0,4,0,0,0,0,2,2,1
ENSG00000214465.3,6,2,8,0,8,1,12,0,6,2
ENSG00000227133.1,2,1,0,0,4,0,0,0,1,1
ENSG00000237951.1,4,0,0,0,1,0,0,1,0,0
ENSG00000157833.13,13,16,34,33,18,31,16,14,31,27
ENSG00000084754.12,2593,2513,2360,2438,3104,3023,3587,2575,2471,2345
ENSG00000138029.14,1517,1491,1286,1127,1472,1912,1995,1710,1594,1460
ENSG00000286707.1,13,10,21,3,9,17,45,20,11,16
ENSG00000173567.16,22,15,29,1,14,29,13,26,51,28
ENSG00000138018.19,354,218,191,133,174,350,679,334,383,374
ENSG00000157856.12,6,7,30,15,4,8,0,15,5,10
ENSG00000115155.19,23,72,73,15,6,0,5,12,12,10
ENSG00000173557.15,0,0,0,0,0,0,0,0,0,0
ENSG00000157884.11,0,0,0,0,0,0,0,0,0,0
ENSG00000225378.1,0,0,0,0,0,0,0,0,0,0
ENSG00000225024.1,0,0,0,0,0,0,0,0,0,0
ENSG00000171303.8,0,0,0,0,0,0,0,0,0,0
ENSG00000213699.9,185,249,279,281,273,282,183,267,219,264
ENSG00000115163.15,5,5,2,8,7,9,5,3,1,4
ENSG00000145835.6,0,0,0,0,0,0,0,0,0,0
ENSG00000157851.17,0,0,0,0,0,0,0,0,0,0
ENSG00000230286.1,0,0,0,0,0,0,0,0,0,0
ENSG00000084764.12,200,154,295,230,310,333,94,219,235,228
ENSG00000205500.8,4,0,4,0,0,0,0,0,0,0
ENSG00000119777.20,674,540,664,427,735,729,506,816,750,719
ENSG00000084693.16,263,181,207,281,245,288,150,235,237,198
ENSG00000231636.1,2,1,1,2,3,0,0,2,0,0
ENSG00000272056.1,0,0,3,2,2,2,8,0,1,2
ENSG00000229122.1,2,3,22,7,8,19,14,12,14,10
ENSG00000272148.1,11,16,11,7,3,20,14,9,9,10
ENSG00000228474.6,1743,1509,1765,4508,1670,1832,2007,1230,1222,1301
ENSG00000138080.14,31,27,44,67,56,32,2,16,36,24
ENSG00000138030.14,48,25,52,58,66,41,2,47,45,55
ENSG00000138028.17,11,1,7,4,0,1,1,5,10,1
ENSG00000143994.14,28,12,21,11,16,19,12,30,28,22
ENSG00000138073.14,752,763,1007,745,857,982,483,973,822,853
ENSG00000186143.11,0,0,0,0,0,0,0,0,0,0
ENSG00000163792.6,1,0,0,0,0,0,0,0,0,0
ENSG00000236099.1,0,0,0,0,0,0,0,0,0,0
ENSG00000138074.15,373,283,364,233,303,312,302,384,455,347
ENSG00000138085.18,614,516,665,537,596,600,860,710,546,554
ENSG00000084774.14,680,524,592,390,647,755,621,757,787,741
ENSG00000115194.11,0,1,0,0,0,0,0,0,0,0
ENSG00000163793.13,0,0,0,0,0,0,0,0,0,1
ENSG00000138100.14,1,0,4,0,0,0,0,3,2,0
ENSG00000163794.6,30,13,60,75,19,21,1,29,31,28
ENSG00000115204.15,505,404,578,314,583,519,497,609,594,621
ENSG00000115207.15,638,608,552,353,604,767,591,663,736,684
ENSG00000234945.8,7,3,2,0,8,3,4,12,1,6
ENSG00000234072.1,81,52,135,85,100,117,105,147,131,143
ENSG00000115211.17,409,439,576,464,558,480,421,616,489,556
ENSG00000115234.11,2245,1914,2530,2433,2740,1820,1418,1982,1809,1881
ENSG00000163795.14,350,330,460,327,491,340,102,467,362,441
ENSG00000115241.11,886,929,1351,1131,1140,1022,969,1009,1016,953
ENSG00000213453.3,8,16,20,23,13,15,28,8,8,7
ENSG00000115216.14,1509,1627,1858,1947,1963,1801,1592,1780,1670,1631
ENSG00000157992.12,52,39,67,64,39,55,20,58,70,70
ENSG00000138002.16,180,152,211,85,189,186,260,231,271,237
ENSG00000235267.1,0,3,3,0,0,0,0,0,3,1
ENSG00000200003.1,0,0,0,0,0,0,0,0,0,0
ENSG00000115226.10,0,0,0,0,1,0,0,0,0,0
ENSG00000084734.9,0,1,0,0,6,0,1,0,2,0
ENSG00000221843.6,5,4,8,3,3,10,4,14,11,16
ENSG00000243943.10,515,407,523,425,327,550,899,643,584,565
ENSG00000259080.1,0,0,0,0,0,0,0,0,0,0
ENSG00000176714.10,24,23,22,17,19,59,54,28,35,53
ENSG00000198522.14,282,267,308,299,258,237,369,260,340,266
ENSG00000206731.1,0,1,3,0,0,1,0,0,2,0
ENSG00000119760.16,780,643,686,427,771,1072,1200,1120,995,1036
ENSG00000163798.14,500,465,531,374,430,598,811,644,552,621
ENSG00000205334.4,0,0,0,0,0,0,0,0,0,1
ENSG00000289326.2,0,0,0,0,0,0,0,0,0,0
ENSG00000243147.8,160,153,287,266,179,289,379,275,223,232
ENSG00000171174.15,15,24,42,14,28,21,23,17,22,20
ENSG00000158019.21,378,323,436,443,400,441,630,419,291,301
ENSG00000270846.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265321.1,0,0,0,0,6,5,4,3,4,1
ENSG00000270528.1,0,0,0,0,0,6,0,0,0,1
ENSG00000277035.1,0,0,0,0,0,0,0,0,0,1
ENSG00000223522.2,18,19,17,8,14,7,7,21,19,12
ENSG00000225991.1,0,0,0,0,0,0,0,0,0,0
ENSG00000229951.6,19,1,5,0,14,6,2,13,3,11
ENSG00000075426.12,4472,3417,2529,2150,5378,4432,2179,5569,3873,3874
ENSG00000270640.1,19,4,26,8,27,4,13,25,6,18
ENSG00000270210.1,16,42,28,36,19,60,1,37,42,28
ENSG00000227938.1,0,0,0,0,1,0,0,3,0,0
ENSG00000163803.13,912,279,364,951,1945,992,493,468,771,713
ENSG00000242915.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230730.1,7,11,19,9,27,4,39,28,15,9
ENSG00000222232.1,0,0,0,0,0,0,0,0,0,0
ENSG00000226833.7,29,21,25,44,33,38,31,56,40,20
ENSG00000213639.11,2739,2743,2089,3915,1777,3897,4400,2443,2650,2371
ENSG00000163806.16,23,11,21,6,8,11,24,18,13,17
ENSG00000273233.1,0,0,0,0,2,0,0,0,3,2
ENSG00000171103.11,103,53,68,41,76,97,188,105,143,142
ENSG00000163811.12,408,274,281,169,256,536,823,429,465,425
ENSG00000264994.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265145.1,0,0,0,2,0,0,0,0,0,0
ENSG00000222224.1,0,0,0,0,0,0,1,0,0,0
ENSG00000265706.1,1,0,0,0,0,0,0,0,2,9
ENSG00000189350.13,98,75,116,59,66,65,43,106,120,164
ENSG00000200283.1,0,0,0,0,0,0,0,0,0,0
ENSG00000179270.7,0,1,0,0,0,0,0,0,0,4
ENSG00000229224.2,0,0,0,0,0,0,0,0,0,0
ENSG00000115295.21,522,410,276,194,350,763,1066,530,719,570
ENSG00000171094.18,4,0,3,0,0,0,0,2,2,0
ENSG00000286963.1,0,0,0,0,0,0,0,0,0,0
ENSG00000242699.3,0,0,0,0,0,0,0,0,0,0
ENSG00000288553.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230737.1,0,0,0,0,0,0,0,0,0,0
ENSG00000197644.2,0,0,0,0,0,0,0,0,0,0
ENSG00000233862.8,3,6,7,0,2,3,0,0,2,2
ENSG00000225943.1,0,0,0,0,0,0,0,0,0,0
ENSG00000119801.13,3584,2763,2649,2685,2518,3439,3947,2750,3273,2389
ENSG00000207187.1,0,0,0,0,0,0,0,0,1,0
ENSG00000231712.1,0,0,0,0,0,0,0,0,0,0
ENSG00000213626.13,3260,2175,3137,1874,2165,2918,3183,2278,3519,3647
ENSG00000287658.1,0,0,0,0,0,0,0,0,0,1
ENSG00000235997.4,0,5,11,3,3,0,1,0,1,2
ENSG00000280154.1,0,0,0,0,0,0,0,0,0,0
ENSG00000172954.14,74,120,106,54,65,185,244,130,187,147
ENSG00000278908.1,0,0,0,0,0,0,0,0,0,0
ENSG00000162949.16,16,17,5,24,72,23,3,9,6,4
ENSG00000230118.1,0,0,0,0,1,0,0,0,0,0
ENSG00000285984.1,6,7,1,0,15,0,1,1,0,9
ENSG00000158089.15,109,134,19,200,570,125,25,27,60,57
ENSG00000234579.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214711.10,4,4,10,0,12,9,1,9,10,16
ENSG00000201671.1,0,0,0,0,0,0,0,0,0,0
ENSG00000013016.16,401,299,171,316,432,336,313,179,228,206
ENSG00000213620.3,0,0,0,0,0,0,0,0,0,0
ENSG00000158125.10,0,0,0,0,0,0,0,0,0,0
ENSG00000277893.2,0,0,3,1,0,0,0,0,0,0
ENSG00000228563.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270422.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223647.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237007.4,2,0,0,0,0,0,0,2,0,0
ENSG00000242272.1,0,0,0,0,0,0,0,4,0,0
ENSG00000273165.1,6,7,3,3,3,5,2,3,6,6
ENSG00000162959.14,85,61,55,67,85,85,42,96,101,64
ENSG00000162961.14,328,269,343,282,278,392,465,358,262,291
ENSG00000271228.1,3,9,2,0,1,6,11,9,9,9
ENSG00000288937.2,10,12,12,19,5,10,15,6,15,10
ENSG00000021574.15,825,477,445,393,405,957,1121,614,594,619
ENSG00000272716.2,4,1,10,15,2,10,6,10,6,4
ENSG00000152683.14,366,299,271,238,250,551,667,352,452,352
ENSG00000229816.1,2,1,6,0,12,6,2,13,5,10
ENSG00000201113.1,0,0,0,3,0,0,2,0,0,0
ENSG00000091106.19,268,266,247,419,490,478,417,349,220,270
ENSG00000289727.1,17,9,21,21,40,40,42,55,26,20
ENSG00000119820.11,637,1200,772,1056,457,1569,1193,934,1328,1121
ENSG00000272754.1,6,8,4,11,7,4,3,10,8,4
ENSG00000115760.16,1967,1848,1170,637,1955,2801,4161,2107,2614,2413
ENSG00000230046.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276334.1,4,0,6,1,4,9,10,11,7,16
ENSG00000276517.1,37,20,23,6,32,14,57,54,26,41
ENSG00000207653.1,0,0,0,0,0,0,0,2,1,0
ENSG00000274159.1,0,0,0,1,0,0,0,0,2,0
ENSG00000290864.1,6,0,0,0,1,2,7,4,5,6
ENSG00000279897.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279544.1,3,6,2,3,2,2,0,2,2,0
ENSG00000018699.13,215,159,163,108,167,255,490,204,217,214
ENSG00000265057.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230876.8,3,1,0,1,2,1,0,1,1,2
ENSG00000236854.2,0,0,0,0,0,0,0,0,0,0
ENSG00000206951.1,0,0,0,0,0,0,0,0,0,0
ENSG00000049323.16,281,137,106,217,255,279,186,163,153,89
ENSG00000223951.1,0,0,0,0,0,0,0,3,0,0
ENSG00000285577.1,0,0,0,1,0,0,0,0,0,0
ENSG00000212204.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252246.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283591.1,0,0,0,0,0,0,0,0,0,0
ENSG00000152689.18,164,115,182,107,117,226,365,187,115,125
ENSG00000119812.20,110,221,158,120,118,165,249,182,226,191
ENSG00000286415.1,0,0,0,0,0,0,0,0,0,0
ENSG00000238038.1,0,0,0,0,0,0,0,0,0,0
ENSG00000187999.4,0,0,0,0,0,0,0,2,0,0
ENSG00000228262.11,0,0,14,0,0,0,0,0,0,0
ENSG00000293267.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239649.4,0,0,0,0,0,0,0,0,0,0
ENSG00000235064.1,1,0,0,0,1,0,4,1,1,1
ENSG00000237790.1,0,0,1,0,0,0,0,0,0,0
ENSG00000285754.1,0,0,0,0,0,0,0,0,0,0
ENSG00000272027.2,0,0,0,0,0,0,0,0,0,0
ENSG00000232153.3,0,0,0,0,0,0,0,0,0,0
ENSG00000226994.9,0,0,0,0,0,0,0,0,0,0
ENSG00000264352.2,0,0,0,0,0,0,0,0,0,0
ENSG00000237320.2,0,0,0,0,0,0,0,0,0,0
ENSG00000196085.5,0,0,0,0,0,0,0,0,0,0
ENSG00000288535.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265301.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207255.1,0,0,0,0,0,0,0,0,0,0
ENSG00000229013.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234587.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233752.1,0,0,0,0,0,0,0,1,0,0
ENSG00000260025.2,0,0,0,1,0,0,0,0,0,1
ENSG00000150938.10,105,91,37,48,90,79,157,85,158,151
ENSG00000273090.1,1,1,1,0,0,1,6,5,0,0
ENSG00000171055.15,429,359,350,277,294,580,488,400,381,383
ENSG00000270677.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205221.13,6,1,11,7,1,3,7,13,1,19
ENSG00000115808.13,665,494,287,307,444,890,1391,529,582,599
ENSG00000279519.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252756.1,0,0,0,0,0,0,0,0,0,0
ENSG00000008869.12,919,802,557,218,684,1153,1628,1174,1155,1390
ENSG00000152133.17,291,162,204,146,165,376,801,340,375,384
ENSG00000055332.19,1362,2471,1294,436,630,1625,2425,2849,1229,1367
ENSG00000224891.1,0,2,0,0,1,0,0,0,0,0
ENSG00000138068.12,0,0,0,0,0,0,0,0,0,0
ENSG00000233159.1,0,0,0,0,0,0,0,0,0,0
ENSG00000218739.10,443,432,508,282,252,628,942,614,472,411
ENSG00000115816.15,381,320,222,109,284,536,1055,386,413,389
ENSG00000272054.1,20,19,3,3,7,26,54,45,20,28
ENSG00000003509.16,231,201,216,151,188,354,482,440,340,383
ENSG00000115825.11,804,492,342,252,439,1024,1731,654,742,599
ENSG00000232028.1,0,0,1,0,0,0,0,1,0,0
ENSG00000207364.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285925.1,2,0,0,1,0,3,0,1,2,0
ENSG00000115828.17,2436,2699,2269,2151,2334,3203,1599,2462,1704,1413
ENSG00000253078.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287316.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289545.2,12,23,23,17,7,33,66,28,40,19
ENSG00000236213.4,55,33,47,27,78,77,114,89,71,56
ENSG00000290100.1,0,16,0,3,6,4,5,10,4,5
ENSG00000163171.8,2541,4403,2256,2568,3522,4552,5304,4201,2583,2611
ENSG00000236572.1,0,0,1,1,0,0,0,0,0,0
ENSG00000225402.1,2,7,2,10,0,14,3,7,13,6
ENSG00000237803.6,47,132,151,132,44,217,62,156,128,77
ENSG00000115841.21,111,92,79,66,63,132,139,121,91,100
ENSG00000235848.4,0,0,1,0,3,1,0,4,6,3
ENSG00000138061.13,745,1095,446,516,1210,1993,404,558,790,826
ENSG00000232973.14,19,51,28,23,43,60,16,46,38,34
ENSG00000280276.1,0,0,0,0,0,2,0,0,0,0
ENSG00000229160.1,0,0,0,0,3,0,0,3,0,5
ENSG00000199603.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273006.1,0,0,0,0,2,0,0,0,1,0
ENSG00000227292.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227770.1,0,0,0,0,1,0,1,0,0,0
ENSG00000213594.4,0,0,0,0,0,0,0,0,0,0
ENSG00000119787.14,515,381,447,378,271,713,951,689,662,497
ENSG00000288994.1,0,4,3,0,1,1,0,4,0,3
ENSG00000231367.6,0,0,0,0,0,0,0,0,0,2
ENSG00000287313.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000213553.4,99,71,94,95,146,113,266,95,96,100
ENSG00000271443.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293078.1,0,0,0,0,0,0,0,0,0,0
ENSG00000143889.16,494,376,378,233,330,734,813,484,573,523
ENSG00000235586.1,3,11,6,4,0,7,16,8,4,19
ENSG00000143891.17,336,230,372,189,299,356,300,390,251,326
ENSG00000232518.3,0,4,0,0,0,1,0,0,0,0
ENSG00000115875.19,2224,1977,2723,1737,1960,3311,4298,3165,3403,2934
ENSG00000152147.11,103,148,154,148,79,174,112,141,132,119
ENSG00000227238.1,0,0,0,0,0,1,0,0,3,0
ENSG00000232114.1,0,0,0,0,0,0,0,0,0,0
ENSG00000163214.21,201,314,279,166,292,315,453,339,354,298
ENSG00000223922.1,0,4,1,2,5,0,0,6,0,1
ENSG00000225284.1,0,1,2,0,0,2,0,0,1,1
ENSG00000188010.16,17,8,19,14,19,15,16,14,14,4
ENSG00000207295.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214694.13,5,14,4,0,1,1,1,3,4,1
ENSG00000265905.2,0,0,0,0,0,0,0,1,0,0
ENSG00000269210.3,1,0,0,0,0,0,0,1,0,0
ENSG00000115904.15,858,778,621,340,798,1026,2237,1155,1335,1077
ENSG00000229692.3,0,0,0,0,0,0,0,0,0,0
ENSG00000206985.1,0,0,0,0,0,0,0,4,0,0
ENSG00000225900.1,0,0,1,0,0,0,0,0,0,0
ENSG00000202309.1,1,0,0,0,0,0,0,0,0,0
ENSG00000205111.10,0,1,0,2,2,1,0,0,0,3
ENSG00000011566.15,104,110,69,81,76,220,275,156,150,123
ENSG00000252473.1,0,0,0,0,0,0,2,0,0,0
ENSG00000273035.1,0,0,0,0,0,0,1,0,0,0
ENSG00000231312.8,12,18,30,14,11,24,68,21,21,24
ENSG00000289003.1,2,1,4,0,0,4,13,10,5,4
ENSG00000152154.12,3,5,6,1,1,0,5,7,4,6
ENSG00000138050.15,146,141,130,77,92,131,252,234,182,189
ENSG00000227028.6,1,2,4,0,5,7,16,6,12,0
ENSG00000235653.1,0,0,0,0,0,0,0,0,0,0
ENSG00000183023.19,582,572,293,286,748,1257,824,644,749,502
ENSG00000289013.1,1,2,1,0,0,0,0,0,7,0
ENSG00000288992.2,0,1,1,0,1,0,0,0,4,0
ENSG00000287255.3,135,193,143,178,249,304,137,250,157,111
ENSG00000285898.1,0,0,1,0,0,0,0,0,0,1
ENSG00000287468.1,0,0,0,0,0,0,0,0,0,0
ENSG00000233128.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293085.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237442.4,0,0,0,0,0,0,0,0,0,0
ENSG00000287145.1,1,0,0,0,0,0,0,0,0,0
ENSG00000236090.2,2,0,0,0,0,0,0,0,0,1
ENSG00000236533.1,1,6,0,5,1,2,11,3,0,3
ENSG00000207218.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214691.9,0,0,0,0,0,0,0,0,0,0
ENSG00000223245.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234362.7,0,0,0,0,0,0,0,1,1,0
ENSG00000205086.8,2,0,0,0,0,0,0,0,2,0
ENSG00000226398.1,0,0,0,0,0,0,0,0,0,0
ENSG00000162878.13,3,1,2,2,1,6,0,4,1,4
ENSG00000224875.2,9,12,27,3,4,5,10,16,3,5
ENSG00000143924.19,1468,2011,1401,910,1089,2148,3770,2467,2197,2081
ENSG00000115944.15,701,652,977,1095,791,779,1184,784,791,786
ENSG00000221300.1,0,0,0,0,0,0,0,0,0,0
ENSG00000171126.8,1,0,0,0,0,0,0,0,0,0
ENSG00000232526.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236913.1,0,0,0,0,0,0,0,1,0,1
ENSG00000057935.14,183,133,173,113,196,158,297,203,258,229
ENSG00000273913.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215263.2,0,0,0,0,0,0,0,0,0,1
ENSG00000226523.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200550.1,0,0,0,0,0,1,0,0,0,0
ENSG00000162881.7,198,243,527,382,259,177,45,321,154,204
ENSG00000162882.15,56,56,92,86,101,49,5,114,89,70
ENSG00000288886.2,14,38,22,15,22,23,21,53,29,32
ENSG00000289082.1,14,44,10,18,9,31,13,44,29,24
ENSG00000226491.1,26,62,40,11,17,35,23,68,39,41
ENSG00000232202.1,0,2,0,0,2,1,6,9,1,0
ENSG00000231826.9,39,24,32,61,17,18,46,29,66,41
ENSG00000233978.1,1,1,0,1,1,2,0,1,1,0
ENSG00000207087.1,1,2,2,3,0,6,3,0,2,12
ENSG00000230587.5,57,76,68,77,65,58,84,63,82,95
ENSG00000286796.1,23,29,26,13,25,24,8,30,34,37
ENSG00000287387.1,17,26,59,25,20,13,22,47,23,18
ENSG00000152518.8,8671,5575,3861,1943,5032,8647,4578,6889,9011,7554
ENSG00000279873.2,34,46,34,4,44,44,22,63,75,64
ENSG00000234936.1,20,19,30,11,13,21,6,40,24,28
ENSG00000115970.19,516,500,435,370,420,535,705,488,577,526
ENSG00000252804.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264071.2,0,0,0,0,0,0,0,0,0,0
ENSG00000207411.1,0,0,0,0,0,0,0,0,0,0
ENSG00000152527.14,26,6,21,2,3,18,67,48,8,23
ENSG00000223658.8,0,0,0,0,0,0,0,0,0,0
ENSG00000229695.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252490.1,0,0,0,0,0,0,0,0,0,0
ENSG00000138036.18,34,25,51,31,19,58,57,62,53,47
ENSG00000138075.14,0,0,0,0,0,0,1,1,0,0
ENSG00000143921.9,3,6,0,0,0,0,0,1,0,0
ENSG00000138095.20,1234,932,770,564,907,1330,3103,1224,1260,1425
ENSG00000200924.1,4,0,0,0,0,5,8,7,2,5
ENSG00000264047.2,0,0,0,0,0,0,1,0,0,0
ENSG00000288707.1,0,0,0,0,0,0,0,0,0,0
ENSG00000219391.1,0,0,0,0,0,0,3,1,0,0
ENSG00000252599.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224637.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273106.1,0,0,0,0,0,0,0,0,0,1
ENSG00000138032.21,576,612,685,657,259,841,679,752,626,636
ENSG00000285542.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289272.1,26,9,6,1,7,25,34,69,27,34
ENSG00000226972.2,1,0,0,0,0,1,0,2,2,0
ENSG00000138079.14,1,1,2,6,0,3,1,6,0,3
ENSG00000138078.16,295,348,189,153,181,552,826,477,516,489
ENSG00000143919.16,68,46,50,59,48,68,111,69,81,74
ENSG00000259439.3,0,0,2,0,0,0,0,0,0,0
ENSG00000278957.1,0,0,0,0,0,0,0,0,0,0
ENSG00000274520.1,0,0,1,0,0,0,0,0,0,0
ENSG00000277311.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276229.1,0,0,0,0,0,0,0,0,0,0
ENSG00000277809.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276048.1,0,0,0,0,0,0,0,0,0,0
ENSG00000274547.1,0,0,0,0,0,0,0,0,0,0
ENSG00000276670.1,0,0,0,0,0,0,0,0,0,0
ENSG00000236502.3,0,0,0,0,0,0,0,0,0,0
ENSG00000138083.5,0,1,2,0,0,0,0,0,0,0
ENSG00000225156.2,0,0,0,0,0,0,0,0,0,0
ENSG00000231848.1,0,0,0,0,0,2,0,0,0,1
ENSG00000170577.8,0,0,0,0,0,0,0,0,0,0
ENSG00000231156.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205054.9,0,0,0,0,0,0,0,0,0,0
ENSG00000231054.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286728.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286519.1,0,0,0,0,0,0,0,0,0,0
ENSG00000068784.13,275,273,395,132,224,420,500,405,242,248
ENSG00000239396.3,1,0,0,0,0,0,0,0,0,0
