HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000228109.2,5,0,3,0,2,5,3,11,5,2
ENSG00000075711.21,369,117,297,104,370,385,443,290,502,354
ENSG00000289396.1,3,0,3,0,2,13,2,1,14,6
ENSG00000265850.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227375.6,0,0,0,0,0,0,0,0,0,0
ENSG00000286870.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289828.1,0,0,0,0,0,0,0,0,0,0
ENSG00000235126.1,4,0,0,0,0,0,0,0,1,0
ENSG00000229912.1,0,0,0,0,0,0,0,0,0,0
ENSG00000237167.1,0,0,0,0,0,0,0,0,0,0
ENSG00000272989.1,2,1,12,4,11,4,8,11,9,5
ENSG00000161267.12,117,58,146,52,111,85,208,123,260,143
ENSG00000291091.1,210,129,211,113,240,241,382,263,406,241
ENSG00000213519.2,0,0,3,0,0,2,0,1,0,0
ENSG00000214135.11,0,0,0,0,0,0,0,0,0,0
ENSG00000249626.1,11,14,12,0,2,12,14,9,16,28
ENSG00000273308.1,1,2,1,0,4,2,9,4,13,4
ENSG00000286909.1,2,1,7,4,5,19,14,11,16,18
ENSG00000236833.1,0,0,0,0,0,0,3,0,4,0
ENSG00000287286.1,0,0,0,0,0,0,0,0,0,0
ENSG00000145016.17,442,165,377,117,485,462,608,352,555,420
ENSG00000284146.1,0,0,0,0,0,0,0,0,0,0
ENSG00000122068.13,547,235,462,180,712,565,686,447,653,464
ENSG00000273375.1,11,2,1,0,0,1,0,6,0,0
ENSG00000186001.14,452,171,531,174,522,498,562,369,643,504
ENSG00000234136.1,0,0,1,0,0,0,0,0,0,0
ENSG00000234742.1,11,9,13,2,14,13,13,7,14,15
ENSG00000114473.14,40,27,72,15,63,53,58,38,52,53
ENSG00000199306.1,0,0,2,0,0,0,0,0,0,0
ENSG00000182899.17,3120,1807,3483,2649,4354,3164,3926,2796,3490,2881
ENSG00000185621.11,52,26,70,16,54,72,72,68,108,74
ENSG00000201622.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286755.1,1,0,0,0,4,1,3,0,4,2
ENSG00000232832.1,0,0,0,0,0,0,0,0,0,0
ENSG00000226435.13,0,0,0,0,0,0,0,0,0,0
ENSG00000291192.1,0,0,2,1,0,0,0,0,0,0
ENSG00000212297.1,0,0,0,0,1,0,0,0,0,0
ENSG00000290936.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232783.6,0,0,0,0,0,0,0,0,0,0
ENSG00000213113.3,0,2,0,0,0,2,2,0,2,2
ENSG00000236246.2,0,0,0,0,0,0,0,0,0,0
ENSG00000290937.1,605,356,634,283,1022,1082,551,846,680,717
ENSG00000236438.8,0,0,0,0,0,0,0,0,0,0
ENSG00000222792.1,0,0,0,0,0,0,0,0,0,0
ENSG00000230304.1,7,3,14,1,8,6,2,7,5,6
ENSG00000226008.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292991.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248302.4,0,0,0,0,0,0,0,0,0,0
ENSG00000272602.6,83,4,38,2,50,38,38,19,67,51
ENSG00000289361.1,3,0,2,5,4,6,3,0,4,0
ENSG00000250238.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250312.8,93,30,53,8,85,128,71,46,108,88
ENSG00000275426.1,6,0,3,0,3,3,3,2,3,6
ENSG00000250892.1,4,0,3,0,0,0,2,1,0,3
ENSG00000290382.1,1,1,0,4,0,16,2,0,0,1
ENSG00000198155.6,0,0,0,0,4,2,1,0,4,0
ENSG00000251188.1,1,0,2,0,2,1,0,0,0,1
ENSG00000251689.1,0,0,1,0,0,0,0,0,0,0
ENSG00000186777.13,1,4,9,0,2,0,0,4,4,1
ENSG00000286705.2,0,0,2,0,0,2,5,0,1,0
ENSG00000251535.1,4,2,1,0,0,1,1,5,0,2
ENSG00000131127.14,338,86,228,108,256,365,406,219,513,363
ENSG00000248564.1,0,0,1,0,0,0,0,0,0,0
ENSG00000250321.1,2,4,6,7,2,0,3,0,0,1
ENSG00000207642.1,0,0,0,0,1,0,0,0,1,0
ENSG00000281016.1,0,0,0,0,2,1,3,0,4,0
ENSG00000249025.1,0,0,0,0,0,0,0,0,0,0
ENSG00000272885.1,0,0,0,0,2,0,1,0,0,0
ENSG00000293360.1,10,0,8,4,14,4,0,2,7,3
ENSG00000251595.8,2,1,10,3,3,1,4,9,11,5
ENSG00000182903.16,253,79,297,124,184,291,291,205,279,206
ENSG00000174227.16,604,282,572,200,609,758,855,639,1038,841
ENSG00000273238.3,0,0,0,0,1,0,0,0,0,0
ENSG00000283183.4,0,0,0,0,0,0,0,0,0,0
ENSG00000133256.13,100,18,108,28,108,82,127,86,124,125
ENSG00000242686.4,0,1,10,0,0,3,7,3,0,7
ENSG00000272927.1,9,4,22,3,24,16,20,8,18,12
ENSG00000169020.10,34,31,64,37,58,50,55,56,69,35
ENSG00000215375.7,82,69,166,50,175,128,140,144,134,124
ENSG00000169026.13,115,84,165,35,211,175,130,170,187,152
ENSG00000185619.19,464,240,579,231,667,577,779,643,1175,673
ENSG00000248416.1,0,0,1,0,0,1,1,0,0,1
ENSG00000272588.1,4,8,6,8,10,6,16,5,12,17
ENSG00000249592.7,77,36,73,21,87,97,97,78,116,123
ENSG00000233799.1,12,3,0,0,2,7,4,6,1,4
ENSG00000168993.15,0,3,1,0,0,3,4,10,1,2
ENSG00000289983.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260262.1,0,0,0,0,0,1,0,0,0,0
ENSG00000286205.1,1,0,6,0,2,6,2,1,3,0
ENSG00000178950.18,1987,1023,2031,853,2541,2689,2383,2033,2731,2199
ENSG00000127419.17,498,263,686,192,602,552,555,549,679,539
ENSG00000145214.14,748,299,517,129,587,646,1113,500,992,817
ENSG00000145217.14,39,16,94,7,80,55,78,94,88,70
ENSG00000127415.13,264,103,274,70,242,231,352,235,386,274
ENSG00000127418.15,166,60,136,77,199,243,350,143,230,201
ENSG00000250259.1,0,0,0,0,0,0,0,0,1,0
ENSG00000178222.14,12,7,26,9,17,0,16,4,21,15
ENSG00000251639.2,0,0,2,1,0,2,0,0,0,2
ENSG00000251652.1,0,0,0,0,0,0,0,2,1,0
ENSG00000293496.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215367.12,0,0,0,0,0,0,0,0,0,0
ENSG00000212458.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227189.2,1,0,4,2,1,0,3,0,1,1
ENSG00000159674.12,874,209,777,191,621,490,739,518,566,1230
ENSG00000273179.1,47,18,32,11,27,23,37,18,29,78
ENSG00000280927.1,87,21,96,30,120,78,126,122,160,101
ENSG00000159692.18,1505,602,1432,566,1661,1514,1838,1411,1947,1466
ENSG00000196810.6,232,61,112,55,245,138,251,116,185,156
ENSG00000090316.16,1403,656,1593,877,1777,1940,1570,1691,1872,1450
ENSG00000163945.19,895,384,1029,394,739,1265,1150,1124,1842,1443
ENSG00000254094.1,2,0,1,0,0,7,3,0,3,5
ENSG00000253399.1,1,0,0,0,0,6,2,0,1,0
ENSG00000235608.2,0,0,0,0,0,0,0,0,0,0
ENSG00000272783.1,0,0,0,0,1,1,1,0,2,0
ENSG00000244459.4,21,19,19,28,19,29,17,21,37,28
ENSG00000174137.14,6,3,10,5,8,6,14,9,7,2
ENSG00000207009.1,0,0,0,0,0,0,0,0,0,2
ENSG00000163950.13,348,289,256,174,607,445,437,190,416,290
ENSG00000013810.21,1491,1070,1487,1193,2176,1781,1536,1446,1856,1666
ENSG00000168936.12,253,137,288,130,334,391,356,267,373,319
ENSG00000068078.20,1,2,0,0,0,6,0,0,0,2
ENSG00000168924.15,326,158,370,78,382,347,413,307,426,358
ENSG00000109685.19,479,151,397,94,504,615,558,450,633,486
ENSG00000249784.1,0,0,0,0,0,0,0,0,0,0
ENSG00000185049.16,232,107,288,116,382,298,384,272,381,289
ENSG00000284587.1,0,0,0,0,0,0,0,0,0,0
ENSG00000243449.8,45,34,45,33,61,37,65,43,57,21
ENSG00000185818.8,4,0,30,8,4,2,4,6,9,7
ENSG00000130997.16,2,2,3,5,2,3,3,0,3,1
ENSG00000290263.1,0,0,0,0,2,0,0,0,0,3
ENSG00000249006.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250623.1,0,0,0,1,0,0,0,0,0,0
ENSG00000214367.10,63,17,71,26,57,65,62,68,87,73
ENSG00000249047.2,0,0,3,0,0,2,1,1,4,0
ENSG00000123933.17,1400,1244,1319,890,1503,1868,1799,1284,1518,1301
ENSG00000284276.1,0,0,0,0,0,0,0,0,0,0
ENSG00000159733.14,285,78,170,67,246,275,291,221,364,269
ENSG00000251148.1,0,0,0,0,1,1,0,0,5,1
ENSG00000239247.3,1,0,0,0,0,2,0,0,0,6
ENSG00000249077.1,0,0,0,0,1,0,0,0,0,0
ENSG00000206113.12,2,0,1,0,3,3,3,0,0,6
ENSG00000063978.17,675,331,575,368,686,803,808,620,883,621
ENSG00000248399.1,0,2,0,0,0,1,0,0,0,1
ENSG00000251229.1,2,4,7,0,10,3,8,5,9,5
ENSG00000290180.1,0,0,0,0,0,0,0,0,0,0
ENSG00000125386.16,592,235,507,207,702,726,688,468,769,479
ENSG00000248155.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206738.1,0,0,0,0,0,0,0,0,0,0
ENSG00000168884.15,405,231,490,235,615,387,459,354,489,379
ENSG00000087266.18,3596,1838,3929,1417,4702,5120,4180,3850,3759,3449
ENSG00000087274.19,3668,1995,3510,1940,4098,3914,3804,2690,4108,2798
ENSG00000287099.1,18,0,8,0,13,4,7,9,1,0
ENSG00000109736.15,866,352,702,276,929,814,832,707,803,718
ENSG00000249673.9,104,41,120,43,130,93,143,102,146,96
ENSG00000087269.16,406,121,338,113,292,288,367,226,343,306
ENSG00000125388.20,21,6,15,11,25,16,27,25,29,20
ENSG00000197386.14,1138,442,1135,396,1459,1420,1643,1061,1723,1245
ENSG00000199335.1,2,0,2,0,0,1,0,1,2,0
ENSG00000251075.2,1,0,0,2,2,0,2,0,1,3
ENSG00000278778.1,0,0,0,0,0,0,0,0,0,0
ENSG00000274693.1,0,0,0,0,0,0,0,0,0,0
ENSG00000188981.11,18,4,11,4,5,7,3,4,3,11
ENSG00000159788.20,104,46,166,28,154,144,167,129,153,122
ENSG00000248840.3,0,0,0,0,0,0,2,0,0,0
ENSG00000293213.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248843.1,0,0,0,0,0,0,0,0,0,0
ENSG00000109758.9,2,0,0,0,3,0,1,2,0,1
ENSG00000286900.1,0,0,0,0,2,0,0,0,0,0
ENSG00000175920.18,22,11,22,8,10,11,21,4,5,23
ENSG00000163956.13,1008,745,1133,663,1931,1210,1103,1014,1032,1013
ENSG00000270090.5,0,0,0,0,0,0,0,0,0,0
ENSG00000216560.4,0,0,0,0,0,0,0,0,0,0
ENSG00000250681.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250632.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250986.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184160.8,0,0,0,0,0,0,0,0,0,0
ENSG00000251166.1,0,0,0,0,0,0,0,0,0,0
ENSG00000234386.4,0,0,0,0,0,0,0,0,0,0
ENSG00000249522.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253917.4,0,0,0,0,0,0,0,0,0,0
ENSG00000271977.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251271.3,1,0,0,0,0,2,1,0,3,0
ENSG00000290374.1,1,3,4,5,0,22,6,3,14,6
ENSG00000251669.7,0,0,0,0,0,0,0,0,0,0
ENSG00000250476.1,0,0,0,0,0,0,0,0,0,0
ENSG00000288589.1,0,0,0,0,0,0,0,0,0,0
ENSG00000290888.1,0,0,7,9,0,1,0,4,1,0
ENSG00000243894.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250940.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284727.2,0,0,0,0,0,0,0,0,0,0
ENSG00000248669.1,0,0,0,0,0,0,0,0,0,0
ENSG00000198787.5,0,0,0,0,0,0,0,0,0,0
ENSG00000250381.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250710.3,0,0,0,0,0,0,0,0,0,0
ENSG00000249844.1,0,0,0,0,0,0,0,0,0,0
ENSG00000163982.6,0,0,0,0,0,0,0,0,0,0
ENSG00000132406.12,134,50,96,53,132,105,130,113,149,108
ENSG00000289032.1,0,6,0,3,4,1,5,9,0,2
ENSG00000145220.14,220,82,210,75,237,209,234,136,335,206
ENSG00000168826.16,105,49,131,36,137,118,125,88,182,131
ENSG00000248516.1,10,0,2,4,4,2,3,0,8,1
ENSG00000168824.15,100,11,146,37,72,193,101,89,282,103
ENSG00000168818.10,197,94,216,90,185,244,249,193,326,188
ENSG00000248221.1,0,0,1,0,0,0,0,0,1,0
ENSG00000237170.3,0,0,0,0,0,0,0,0,0,0
ENSG00000247708.8,59,15,50,19,22,53,49,33,70,64
ENSG00000280310.1,0,0,0,0,0,0,0,0,2,0
ENSG00000273396.3,0,0,0,0,0,0,0,0,0,0
ENSG00000163132.8,2,0,0,0,0,0,0,0,0,0
ENSG00000251587.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200761.1,0,0,0,0,0,0,0,0,0,0
ENSG00000170891.11,1,0,6,0,1,1,2,3,0,3
ENSG00000152953.13,6,0,7,2,21,3,8,6,16,3
ENSG00000252266.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201496.1,0,0,0,0,0,0,0,0,0,0
ENSG00000082929.8,0,0,0,0,0,0,0,0,0,0
ENSG00000173040.13,11,1,9,11,10,9,11,3,14,1
ENSG00000072840.13,13,0,15,5,12,8,12,12,27,6
ENSG00000072832.15,2,0,14,0,9,4,9,0,6,1
ENSG00000289414.2,0,0,0,0,0,0,0,0,0,0
ENSG00000181215.17,18,5,15,7,39,27,60,8,33,15
ENSG00000263631.1,0,0,0,0,0,0,0,0,0,0
ENSG00000152969.21,18,7,9,5,34,19,45,9,21,7
ENSG00000284684.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287786.1,1,3,0,0,0,4,4,2,0,1
ENSG00000290803.1,1,1,1,0,0,0,0,2,3,0
ENSG00000251408.1,0,0,0,0,0,0,4,0,0,0
ENSG00000249896.3,0,0,0,0,0,0,0,0,0,0
ENSG00000288588.1,0,0,0,0,0,0,0,0,0,0
ENSG00000109501.15,35,11,19,5,37,49,49,21,45,55
ENSG00000286176.2,0,0,0,0,0,1,0,0,0,0
ENSG00000074211.14,0,0,1,0,0,0,0,0,0,0
ENSG00000013288.9,1041,378,1116,287,1402,1291,1292,958,1310,1024
ENSG00000179010.16,1256,992,1469,1154,1555,1460,1184,956,1830,1127
ENSG00000251580.3,1,0,8,0,2,3,9,9,9,5
ENSG00000284847.1,0,0,0,0,0,0,0,0,0,0
ENSG00000170846.17,138,58,188,42,178,196,269,114,315,144
ENSG00000246526.3,78,23,26,23,49,101,65,23,101,63
ENSG00000279859.2,0,0,1,0,1,0,0,1,0,0
ENSG00000163993.7,445,40,1386,16,619,57,152,1076,817,514
ENSG00000282742.1,0,1,0,0,0,1,0,0,1,0
ENSG00000178988.11,475,277,542,289,496,598,608,409,863,539
ENSG00000186222.5,140,67,196,52,169,159,200,139,185,138
ENSG00000287331.1,0,0,0,0,0,0,0,0,0,0
ENSG00000170871.12,1311,537,874,486,1573,1407,1115,791,1485,988
ENSG00000132405.19,1095,384,717,305,1733,1371,959,658,1140,908
ENSG00000287104.2,33,20,32,14,46,53,40,33,101,39
ENSG00000187904.3,1,0,4,1,3,4,3,2,4,0
ENSG00000202392.1,2,0,0,0,5,0,0,0,2,1
ENSG00000245748.1,10,0,12,0,10,6,7,16,18,6
ENSG00000173013.6,6,2,14,13,23,26,13,14,25,10
ENSG00000173011.12,975,292,885,341,1327,938,938,684,1022,815
ENSG00000109519.14,149,72,180,47,212,179,183,162,178,151
ENSG00000245468.5,2,8,1,7,4,4,3,1,7,0
ENSG00000200867.1,0,0,0,0,0,0,0,0,0,0
ENSG00000184985.17,10,1,17,0,20,6,10,7,15,4
ENSG00000264658.1,0,0,0,0,0,0,0,0,0,0
ENSG00000178597.7,0,0,0,0,0,0,0,0,0,0
ENSG00000266690.1,0,0,0,0,0,0,0,0,0,0
ENSG00000272620.2,0,5,6,1,1,0,3,4,3,0
ENSG00000196526.11,57,7,34,13,22,30,30,8,39,21
ENSG00000287164.1,3,0,2,0,0,0,0,4,0,0
ENSG00000228919.5,0,0,1,0,0,1,1,0,0,0
ENSG00000163995.22,6,4,8,14,5,16,6,1,12,4
ENSG00000207807.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273267.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251460.1,0,0,0,0,0,0,0,0,0,0
ENSG00000290015.1,4,0,4,0,10,5,12,0,4,3
ENSG00000250471.2,0,0,0,9,1,1,3,0,0,1
ENSG00000125089.18,614,285,535,142,742,452,639,502,653,450
ENSG00000170801.10,3,0,46,3,4,12,3,12,7,2
ENSG00000249145.5,0,0,0,0,0,0,0,0,0,0
ENSG00000251615.3,30,23,47,16,36,65,32,42,43,53
ENSG00000087008.16,74,42,94,30,110,103,149,72,126,114
ENSG00000202054.1,0,0,0,0,0,0,0,0,0,0
ENSG00000155275.19,86,47,105,40,101,109,162,96,136,114
ENSG00000251186.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205959.4,8,3,16,5,12,5,19,14,22,22
ENSG00000155269.12,0,0,0,0,0,0,0,0,0,0
ENSG00000109625.19,0,0,0,0,0,0,0,0,0,0
ENSG00000250915.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215612.8,0,0,0,0,0,0,0,0,3,0
ENSG00000258507.1,0,0,0,0,0,0,0,0,0,0
ENSG00000197468.5,0,0,0,0,0,0,0,0,0,0
ENSG00000249272.1,0,0,0,0,0,0,0,0,1,0
ENSG00000250804.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249347.1,0,0,0,0,0,0,0,0,1,0
ENSG00000284636.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271057.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251313.1,0,0,0,0,0,1,0,0,0,0
ENSG00000288075.1,2,8,0,7,5,16,16,5,18,14
ENSG00000250342.1,0,0,5,0,1,0,0,0,0,0
ENSG00000287972.1,0,1,0,0,1,3,0,0,1,0
ENSG00000249767.1,0,0,5,0,3,4,1,0,4,0
ENSG00000163612.10,0,0,0,0,0,0,0,0,0,0
ENSG00000250268.3,0,0,0,0,0,0,0,0,0,0
ENSG00000229924.3,0,0,0,0,0,0,0,0,0,0
ENSG00000231396.3,0,0,0,0,0,0,0,0,0,0
ENSG00000233136.3,0,0,0,0,0,0,0,0,0,0
ENSG00000227551.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232399.4,0,0,0,0,0,0,0,0,0,0
ENSG00000249482.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223569.8,0,0,0,0,0,0,0,0,0,0
ENSG00000250231.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249104.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250844.3,0,0,0,0,0,0,0,0,0,0
ENSG00000248920.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250745.3,0,0,0,0,0,0,0,0,0,0
ENSG00000249811.3,0,0,0,0,0,0,0,0,0,0
ENSG00000248933.3,0,0,0,0,0,0,0,0,0,0
ENSG00000250913.2,0,0,0,0,0,0,0,0,0,0
ENSG00000232264.5,0,0,0,0,0,0,0,0,0,0
ENSG00000230430.5,0,0,0,0,0,0,0,0,0,0
ENSG00000229579.5,0,0,0,0,0,0,0,0,0,0
ENSG00000227140.3,0,0,0,0,0,0,0,0,0,0
ENSG00000235780.3,0,0,0,0,0,0,0,0,0,0
ENSG00000231051.3,0,0,0,0,0,0,0,0,0,0
ENSG00000231637.3,0,0,0,0,0,0,0,0,0,0
ENSG00000251694.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228856.3,0,0,0,0,0,0,0,0,0,0
ENSG00000205946.1,0,0,0,0,0,0,0,0,0,0
ENSG00000219492.4,0,0,0,0,0,0,0,0,0,0
ENSG00000188438.4,0,0,0,0,0,0,0,0,0,0
ENSG00000252307.1,0,0,0,0,0,0,0,0,0,0
ENSG00000232773.2,0,0,0,0,0,0,0,0,0,0
ENSG00000186146.2,0,0,0,0,0,0,0,0,0,0
ENSG00000248364.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284689.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250884.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251624.1,0,0,0,0,1,0,0,0,0,1
ENSG00000249866.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249443.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284648.1,0,0,2,0,2,0,0,0,1,0
ENSG00000242034.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000244004.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287117.1,0,0,2,0,1,3,0,0,3,1
ENSG00000249799.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250942.1,0,0,0,0,2,0,2,3,5,2
ENSG00000186234.7,0,0,0,0,0,0,0,1,0,0
ENSG00000251087.3,0,0,1,0,0,0,0,0,0,0
ENSG00000203436.2,0,0,0,0,0,0,0,0,0,0
ENSG00000249563.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250425.1,0,0,0,0,0,0,0,0,0,0
ENSG00000109667.12,52,30,93,37,93,83,61,75,118,42
ENSG00000169676.6,0,0,0,0,0,0,0,0,0,1
ENSG00000252002.1,4,0,0,0,1,0,0,0,1,0
ENSG00000249219.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250413.1,0,0,0,0,0,1,0,0,1,0
ENSG00000071127.18,4779,2596,5079,2389,6625,5790,5797,4166,5995,4233
ENSG00000264931.1,0,0,7,0,0,0,0,0,0,0
ENSG00000223086.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289865.1,13,1,21,3,4,9,1,26,0,10
ENSG00000250393.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251296.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248777.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271544.1,0,0,0,0,0,0,0,0,1,0
ENSG00000250040.2,0,0,0,0,0,0,0,0,0,0
ENSG00000250573.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250074.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250505.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251278.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251338.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250613.1,0,0,0,1,0,0,0,0,0,0
ENSG00000178163.8,299,89,228,60,262,219,319,240,466,271
ENSG00000287154.1,0,0,0,0,0,0,3,2,3,3
ENSG00000248419.2,0,0,0,0,0,0,0,0,0,0
ENSG00000109684.16,5,5,5,9,6,7,10,14,15,2
ENSG00000249334.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283083.2,0,0,0,0,0,0,0,0,0,0
ENSG00000207716.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250896.1,10,2,9,3,1,4,18,4,12,2
ENSG00000002587.10,35,4,13,6,9,17,39,5,4,15
ENSG00000222182.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287778.2,11,5,6,12,12,13,15,7,14,15
ENSG00000251152.1,1,0,0,0,1,2,0,1,0,1
ENSG00000249631.7,1,0,0,0,0,2,0,0,0,0
ENSG00000248300.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248262.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251210.6,0,0,0,0,0,0,0,0,0,0
ENSG00000212282.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249995.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249780.1,0,4,0,0,3,1,1,0,0,0
ENSG00000250371.1,0,0,0,0,0,0,0,0,2,4
ENSG00000250098.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283271.1,0,0,0,0,0,0,0,0,0,0
ENSG00000292984.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205940.9,1,0,0,2,0,0,2,1,1,0
ENSG00000157869.16,84,45,98,51,134,127,132,94,140,94
ENSG00000286297.1,0,0,0,0,0,0,0,0,0,0
ENSG00000281202.2,0,0,0,0,0,0,0,0,0,0
ENSG00000109705.8,0,0,1,0,0,0,0,0,0,0
ENSG00000246095.2,0,0,0,0,0,0,0,0,0,0
ENSG00000038219.13,3172,1519,2810,1259,3089,4968,2927,2098,3853,2923
ENSG00000266240.1,0,0,0,0,4,0,0,0,0,0
ENSG00000249148.2,0,0,3,0,3,0,0,1,2,1
ENSG00000242209.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250634.7,2,2,14,3,4,8,2,4,21,6
ENSG00000288951.2,0,0,0,0,0,0,0,0,0,0
ENSG00000250497.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224569.3,0,0,0,0,0,0,0,0,0,3
ENSG00000248698.7,0,0,0,0,0,0,0,0,0,0
ENSG00000287360.1,0,2,0,0,0,0,0,0,2,0
ENSG00000251412.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248425.1,0,0,0,0,0,0,0,0,1,0
ENSG00000248360.7,5,0,1,0,0,11,1,1,5,1
ENSG00000251252.1,0,0,0,0,0,0,0,0,0,0
ENSG00000202449.1,0,0,0,0,0,0,0,0,0,0
ENSG00000247624.6,2,0,1,0,4,5,1,1,1,1
ENSG00000137449.17,475,179,448,169,556,524,413,495,518,396
ENSG00000249252.5,7,1,27,3,9,6,1,9,3,5
ENSG00000199420.1,0,0,0,0,0,0,0,0,0,0
ENSG00000163145.13,0,0,2,0,2,0,6,1,2,3
ENSG00000251379.1,4,0,5,1,5,0,0,0,1,0
ENSG00000048342.18,57,34,63,43,140,65,72,55,75,77
ENSG00000249930.1,0,0,0,0,1,0,0,0,0,0
ENSG00000273133.1,13,0,7,2,4,3,0,1,7,11
ENSG00000118564.15,3592,1753,3243,1745,5775,4100,3004,2737,3853,2862
ENSG00000237765.8,87,88,147,82,114,201,89,126,199,179
ENSG00000288606.1,0,0,0,0,0,0,0,0,0,0
ENSG00000109743.11,905,668,882,548,1536,1046,766,929,982,721
ENSG00000214846.4,25,14,34,11,24,41,19,27,35,28
ENSG00000248188.2,5,0,3,1,1,5,0,7,2,5
ENSG00000004468.13,287,98,214,113,186,348,445,263,294,312
ENSG00000251644.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137440.5,2,0,0,0,1,0,0,0,1,0
ENSG00000137441.8,567,111,286,78,698,123,393,150,372,539
ENSG00000007062.12,3,2,1,0,5,3,2,6,0,5
ENSG00000286280.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169762.17,318,141,279,158,375,381,393,258,396,322
ENSG00000249234.1,0,0,5,0,0,6,2,0,5,1
ENSG00000263327.6,41,13,26,15,25,42,37,40,65,41
ENSG00000242358.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248851.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286888.1,0,0,0,0,0,0,0,0,0,1
ENSG00000249506.4,1,0,0,0,0,0,0,0,0,2
ENSG00000293014.1,0,0,0,0,0,0,0,0,0,0
ENSG00000248138.5,0,0,0,0,0,0,0,0,0,0
ENSG00000169744.13,21,0,8,5,3,2,9,5,12,6
ENSG00000287081.1,0,0,0,0,0,0,0,0,0,0
ENSG00000249998.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251212.1,0,0,0,0,0,0,0,0,0,0
ENSG00000250819.2,0,0,0,0,0,0,0,0,0,0
ENSG00000206780.1,0,0,0,0,0,0,0,0,0,0
